Job id            Name             User              Time Use S Queue
341944.mgmt1      spx_4491-4500    ccon5094          45:40:58 R compute         
341945.mgmt1      spx_4501-4510    ccon5094          36:18:47 R compute         
341946.mgmt1      spx_4511-4520    ccon5094          36:23:37 R compute         
341947.mgmt1      spx_4521-4530    ccon5094          36:18:03 R compute         
341948.mgmt1      spx_4531-4540    ccon5094          36:19:01 R compute         
341949.mgmt1      spx_4541-4550    ccon5094          36:18:59 R compute         
341950.mgmt1      spx_4551-4560    ccon5094          36:17:17 R compute         
341967.mgmt1      spx_4721-4730    ccon5094          36:29:43 R compute         
341968.mgmt1      spx_4731-4740    ccon5094          38:33:40 R compute         
341987.mgmt1      spx_4921-4930    ccon5094          47:06:25 R compute         
342032.mgmt1      transBuffet      ngia6572                 0 H gpu             
342033.mgmt1      transBuffet      ngia6572                 0 H gpu             
342034.mgmt1      transBuffet      ngia6572                 0 H gpu             
342035.mgmt1      transBuffet      ngia6572                 0 H gpu             
342036.mgmt1      transBuffet      ngia6572                 0 H gpu             
342037.mgmt1      transBuffet      ngia6572                 0 H gpu             
342038.mgmt1      transBuffet      ngia6572                 0 H gpu             
342039.mgmt1      transBuffet      ngia6572                 0 H gpu             
342040.mgmt1      transBuffet      ngia6572                 0 H gpu             
342041.mgmt1      transBuffet      ngia6572                 0 H gpu             
342042.mgmt1      transBuffet      ngia6572                 0 H gpu             
342043.mgmt1      transBuffet      ngia6572                 0 H gpu             
342044.mgmt1      transBuffet      ngia6572                 0 H gpu             
342045.mgmt1      transBuffet      ngia6572                 0 H gpu             
342046.mgmt1      transBuffet      ngia6572                 0 H gpu             
342047.mgmt1      transBuffet      ngia6572                 0 H gpu             
342048.mgmt1      transBuffet      ngia6572                 0 H gpu             
342049.mgmt1      transBuffet      ngia6572                 0 H gpu             
342050.mgmt1      transBuffet      ngia6572                 0 H gpu             
342051.mgmt1      transBuffet      ngia6572                 0 H gpu             
342052.mgmt1      transBuffet      ngia6572                 0 H gpu             
342053.mgmt1      transBuffet      ngia6572                 0 H gpu             
342054.mgmt1      transBuffet      ngia6572                 0 H gpu             
342055.mgmt1      transBuffet      ngia6572                 0 H gpu             
342056.mgmt1      transBuffet      ngia6572                 0 H gpu             
342057.mgmt1      transBuffet      ngia6572                 0 H gpu             
342058.mgmt1      transBuffet      ngia6572                 0 H gpu             
342059.mgmt1      transBuffet      ngia6572                 0 H gpu             
342060.mgmt1      transBuffet      ngia6572                 0 H gpu             
342061.mgmt1      transBuffet      ngia6572                 0 H gpu             
342062.mgmt1      transBuffet      ngia6572                 0 H gpu             
342063.mgmt1      transBuffet      ngia6572                 0 H gpu             
342064.mgmt1      transBuffet      ngia6572                 0 H gpu             
342069.mgmt1      div02            vpin5530                 0 Q compute         
343087.mgmt1      8div1            vpin5530                 0 Q compute         
343089.mgmt1      Notip            tschlub           13:48:35 R compute         
343092.mgmt1      Livac1           rmoo7504                 0 Q compute         
343093.mgmt1      Abyss81          vhay1234                 0 Q compute         
343095.mgmt1      Super            rmoo7504                 0 Q compute         
343096.mgmt1      Slice5_1         slia5137          07:09:07 R compute         
343097.mgmt1      Slice5_2         slia5137          05:56:00 R compute         
343098.mgmt1      Slice5_3         slia5137          04:57:03 R compute         
343099.mgmt1      Slice5_4         slia5137          00:54:31 R compute         
343100.mgmt1      Slice5_5         slia5137                 0 Q compute         
343101.mgmt1      Slice5_6         slia5137                 0 Q compute         
343102.mgmt1      Slice6_6         slia5137                 0 Q compute         
343103.mgmt1      Slice6_5         slia5137                 0 Q compute         
343104.mgmt1      Slice6_4         slia5137                 0 Q compute         
343105.mgmt1      Slice6_3         slia5137                 0 Q compute         
343106.mgmt1      Slice6_2         slia5137                 0 Q compute         
343107.mgmt1      Slice6_1         slia5137                 0 Q compute         
343108.mgmt1      Slice7_1         slia5137                 0 Q compute         
343109.mgmt1      Slice7_2         slia5137                 0 Q compute         
343110.mgmt1      Slice7_3         slia5137                 0 Q compute         
343111.mgmt1      Slice7_4         slia5137                 0 Q compute         
343112.mgmt1      Slice7_5         slia5137                 0 Q compute         
343113.mgmt1      Slice7_6         slia5137                 0 Q compute         
343114.mgmt1      transBuffet      ngia6572          361:35:5 R gpu             
343116.mgmt1      transBuffet      ngia6572          176:49:5 R gpu             
343117.mgmt1      transBuffet      ngia6572          167:24:5 R gpu             
343118.mgmt1      transBuffet      ngia6572          26:05:07 R gpu             
343119.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343120.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343121.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343122.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343123.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343124.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343125.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343126.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343127.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343128.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343129.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343130.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343131.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343132.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343133.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343134.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343135.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343136.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343137.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343138.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343139.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343140.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343141.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343142.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343143.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343144.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343145.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343146.mgmt1      transBuffet      ngia6572                 0 Q gpu             
343147.mgmt1      SM_data          dkundu                   0 Q compute         
343251.mgmt1      Wyan55k          dkundu                   0 Q compute         
343464.mgmt1      Bigcell          rmoo7504                 0 Q compute         
343465.mgmt1      gtr_test         cfos4698          12:54:32 R compute         
343517.mgmt1      jq43             jset0662          92:15:19 R compute         
343519.mgmt1      jq45             jset0662          89:22:19 R compute         
343520.mgmt1      jq46             jset0662          89:22:07 R compute         
343581.mgmt1      jq46             jset0662          34:13:57 R compute         
343582.mgmt1      jq47             jset0662          38:07:14 R compute         
343585.mgmt1      jq50             jset0662          34:04:17 R compute         
343586.mgmt1      jq51             jset0662          34:04:44 R compute         
343587.mgmt1      jq52             jset0662          34:01:27 R compute         
343588.mgmt1      jq53             jset0662          34:01:22 R compute         
343589.mgmt1      jq54             jset0662          33:09:34 R compute         
343590.mgmt1      jq55             jset0662          33:09:21 R compute         
343591.mgmt1      jq56             jset0662          32:49:27 R compute         
343592.mgmt1      jq01             jset0662          32:49:29 R compute         
343597.mgmt1      jq06             jset0662          28:13:35 R compute         
343598.mgmt1      jq07             jset0662          28:13:34 R compute         
343599.mgmt1      jq08             jset0662          24:41:58 R compute         
343600.mgmt1      jq09             jset0662          24:41:44 R compute         
343601.mgmt1      jq10             jset0662          26:08:34 R compute         
343602.mgmt1      jq11             jset0662          26:08:30 R compute         
343603.mgmt1      jq12             jset0662          21:07:46 R compute         
343605.mgmt1      jq01             jset0662          21:08:00 R compute         
343608.mgmt1      jq04             jset0662          19:55:01 R compute         
343609.mgmt1      jq05             jset0662          18:39:52 R compute         
343610.mgmt1      jq06             jset0662          11:15:06 R compute         
343611.mgmt1      jq07             jset0662          11:06:51 R compute         
343612.mgmt1      jq08             jset0662          16:47:30 R compute         
343613.mgmt1      jq09             jset0662          10:24:42 R compute         
343614.mgmt1      jq10             jset0662          10:24:39 R compute         
343615.mgmt1      jq11             jset0662          01:28:21 R compute         
343616.mgmt1      jq12             jset0662          01:26:18 R compute         
343617.mgmt1      jq13             jset0662          01:26:12 R compute         
343618.mgmt1      jq14             jset0662          01:26:42 R compute         
343619.mgmt1      jq15             jset0662                 0 Q compute         
343620.mgmt1      jq16             jset0662                 0 Q compute         
343621.mgmt1      jq17             jset0662                 0 Q compute         
343622.mgmt1      jq18             jset0662                 0 Q compute         
343623.mgmt1      jq19             jset0662                 0 Q compute         
343624.mgmt1      jq20             jset0662                 0 Q compute         
343625.mgmt1      jq21             jset0662                 0 Q compute         
343626.mgmt1      jq22             jset0662                 0 Q compute         
343627.mgmt1      jq23             jset0662                 0 Q compute         
343628.mgmt1      jq24             jset0662                 0 Q compute         
343629.mgmt1      jq25             jset0662                 0 Q compute         
343630.mgmt1      jq26             jset0662                 0 Q compute         
343631.mgmt1      jq27             jset0662                 0 Q compute         
343632.mgmt1      jq28             jset0662                 0 Q compute         
343633.mgmt1      jq29             jset0662                 0 Q compute         
343634.mgmt1      jq30             jset0662                 0 Q compute         
343635.mgmt1      jq31             jset0662                 0 Q compute         
343636.mgmt1      jq32             jset0662                 0 Q compute         
343637.mgmt1      jq33             jset0662                 0 Q compute         
343638.mgmt1      jq34             jset0662                 0 Q compute         
343639.mgmt1      jq35             jset0662                 0 Q compute         
343640.mgmt1      jq36             jset0662                 0 Q compute         
343641.mgmt1      jq37             jset0662                 0 Q compute         
343642.mgmt1      jq38             jset0662                 0 Q compute         
343643.mgmt1      jq39             jset0662                 0 Q compute         
343644.mgmt1      jq40             jset0662                 0 Q compute         
343645.mgmt1      jq41             jset0662                 0 Q compute         
343646.mgmt1      jq42             jset0662                 0 Q compute         
343647.mgmt1      jq43             jset0662                 0 Q compute         
343648.mgmt1      jq44             jset0662                 0 Q compute         
343649.mgmt1      jq45             jset0662                 0 Q compute         
343650.mgmt1      jq46             jset0662                 0 Q compute         
343651.mgmt1      jq47             jset0662                 0 Q compute         
343652.mgmt1      jq48             jset0662                 0 Q compute         
343653.mgmt1      jq49             jset0662                 0 Q compute         
343654.mgmt1      jq50             jset0662                 0 Q compute         
343655.mgmt1      jq51             jset0662                 0 Q compute         
343656.mgmt1      jq52             jset0662                 0 Q compute         
343657.mgmt1      jq53             jset0662                 0 Q compute         
343658.mgmt1      jq54             jset0662                 0 Q compute         
343659.mgmt1      jq55             jset0662                 0 Q compute         
343660.mgmt1      jq56             jset0662                 0 Q compute         
343661.mgmt1      jq01             jset0662                 0 Q compute         
343662.mgmt1      jq02             jset0662                 0 Q compute         
343663.mgmt1      jq03             jset0662                 0 Q compute         
343664.mgmt1      jq04             jset0662                 0 Q compute         
343665.mgmt1      jq05             jset0662                 0 Q compute         
343666.mgmt1      jq06             jset0662                 0 Q compute         
343667.mgmt1      jq07             jset0662                 0 Q compute         
343668.mgmt1      jq08             jset0662                 0 Q compute         
343669.mgmt1      jq09             jset0662                 0 Q compute         
343670.mgmt1      jq10             jset0662                 0 Q compute         
343671.mgmt1      jq11             jset0662                 0 Q compute         
343672.mgmt1      jq12             jset0662                 0 Q compute         
343707.mgmt1      Andre            ngia6572                 0 Q gpu             
343719.mgmt1      memdouble        sliu4512                 0 Q highmem         
343720.mgmt1      memdouble        sliu4512                 0 Q highmem         
344150.mgmt1      Mesh_dep_        anag1998                 0 Q highmem         
344208.mgmt1      misal0.56_45     sduc7183          01:56:12 R compute         
344209.mgmt1      misal0.56_20     sduc7183          01:52:47 R compute         
344210.mgmt1      misal0.56_68     sduc7183          01:40:56 R compute         
344211.mgmt1      misal0.56_90     sduc7183          01:37:21 R compute         
344212.mgmt1      misal0.56_19     sduc7183          01:26:39 R compute         
344213.mgmt1      misal0.56_33     sduc7183                 0 Q compute         
344214.mgmt1      misal0.56_27     sduc7183                 0 Q compute         
344215.mgmt1      misal0.56_82     sduc7183                 0 Q compute         
344216.mgmt1      misal0.56_0      sduc7183                 0 Q compute         
344217.mgmt1      misal0.56_1      sduc7183                 0 Q compute         
344218.mgmt1      misal0.56_54     sduc7183                 0 Q compute         
344219.mgmt1      misal0.57_97     sduc7183                 0 Q compute         
344220.mgmt1      misal0.57_78     sduc7183                 0 Q compute         
344221.mgmt1      misal0.57_56     sduc7183                 0 Q compute         
344222.mgmt1      misal0.57_46     sduc7183                 0 Q compute         
344223.mgmt1      misal0.57_93     sduc7183                 0 Q compute         
344224.mgmt1      misal0.57_76     sduc7183                 0 Q compute         
344225.mgmt1      misal0.57_85     sduc7183                 0 Q compute         
344226.mgmt1      misal0.57_2      sduc7183                 0 Q compute         
344227.mgmt1      misal0.57_53     sduc7183                 0 Q compute         
344228.mgmt1      misal0.57_4      sduc7183                 0 Q compute         
344229.mgmt1      misal0.57_21     sduc7183                 0 Q compute         
344230.mgmt1      misal0.58_98     sduc7183                 0 Q compute         
344231.mgmt1      misal0.58_23     sduc7183                 0 Q compute         
344232.mgmt1      misal0.58_70     sduc7183                 0 Q compute         
344233.mgmt1      misal0.58_48     sduc7183                 0 Q compute         
344234.mgmt1      misal0.58_32     sduc7183                 0 Q compute         
344235.mgmt1      misal0.58_44     sduc7183                 0 Q compute         
344236.mgmt1      misal0.58_36     sduc7183                 0 Q compute         
344237.mgmt1      misal0.58_60     sduc7183                 0 Q compute         
344238.mgmt1      misal0.58_81     sduc7183                 0 Q compute         
344239.mgmt1      misal0.58_13     sduc7183                 0 Q compute         
344240.mgmt1      misal0.58_3      sduc7183                 0 Q compute         
344241.mgmt1      misal0.59_25     sduc7183                 0 Q compute         
344242.mgmt1      misal0.59_18     sduc7183                 0 Q compute         
344243.mgmt1      misal0.59_96     sduc7183                 0 Q compute         
344244.mgmt1      misal0.59_66     sduc7183                 0 Q compute         
344245.mgmt1      misal0.59_9      sduc7183                 0 Q compute         
344246.mgmt1      misal0.59_6      sduc7183                 0 Q compute         
344247.mgmt1      misal0.59_24     sduc7183                 0 Q compute         
344248.mgmt1      misal0.59_95     sduc7183                 0 Q compute         
344249.mgmt1      misal0.59_59     sduc7183                 0 Q compute         
344250.mgmt1      misal0.59_14     sduc7183                 0 Q compute         
344251.mgmt1      misal0.59_92     sduc7183                 0 Q compute         
344252.mgmt1      misal0.251_2     sduc7183                 0 Q compute         
344253.mgmt1      misal0.251_27    sduc7183                 0 Q compute         
344254.mgmt1      misal0.251_75    sduc7183                 0 Q compute         
344255.mgmt1      misal0.251_29    sduc7183                 0 Q compute         
344256.mgmt1      misal0.251_31    sduc7183                 0 Q compute         
344257.mgmt1      misal0.251_86    sduc7183                 0 Q compute         
344258.mgmt1      misal0.251_7     sduc7183                 0 Q compute         
344259.mgmt1      misal0.251_10    sduc7183                 0 Q compute         
344260.mgmt1      misal0.251_64    sduc7183                 0 Q compute         
344261.mgmt1      misal0.251_33    sduc7183                 0 Q compute         
344262.mgmt1      misal0.251_50    sduc7183                 0 Q compute         
344263.mgmt1      misal0.251_80    sduc7183                 0 Q compute         
344264.mgmt1      misal0.252_67    sduc7183                 0 Q compute         
344265.mgmt1      misal0.252_26    sduc7183                 0 Q compute         
344266.mgmt1      misal0.252_5     sduc7183                 0 Q compute         
344267.mgmt1      misal0.252_91    sduc7183                 0 Q compute         
344268.mgmt1      misal0.252_47    sduc7183                 0 Q compute         
344269.mgmt1      misal0.252_97    sduc7183                 0 Q compute         
344270.mgmt1      misal0.252_44    sduc7183                 0 Q compute         
344271.mgmt1      misal0.252_82    sduc7183                 0 Q compute         
344272.mgmt1      misal0.252_13    sduc7183                 0 Q compute         
344273.mgmt1      misal0.252_1     sduc7183                 0 Q compute         
344274.mgmt1      misal0.252_39    sduc7183                 0 Q compute         
344275.mgmt1      misal0.253_48    sduc7183                 0 Q compute         
344276.mgmt1      misal0.253_69    sduc7183                 0 Q compute         
344277.mgmt1      misal0.253_92    sduc7183                 0 Q compute         
344278.mgmt1      misal0.253_56    sduc7183                 0 Q compute         
344279.mgmt1      misal0.253_59    sduc7183                 0 Q compute         
344280.mgmt1      misal0.253_68    sduc7183                 0 Q compute         
344281.mgmt1      misal0.253_24    sduc7183                 0 Q compute         
344282.mgmt1      misal0.253_87    sduc7183                 0 Q compute         
344283.mgmt1      misal0.253_22    sduc7183                 0 Q compute         
344284.mgmt1      misal0.253_99    sduc7183                 0 Q compute         
344285.mgmt1      misal0.253_83    sduc7183                 0 Q compute         
344286.mgmt1      misal0.254_9     sduc7183                 0 Q compute         
344287.mgmt1      misal0.254_96    sduc7183                 0 Q compute         
344288.mgmt1      misal0.254_85    sduc7183                 0 Q compute         
344289.mgmt1      misal0.254_45    sduc7183                 0 Q compute         
344290.mgmt1      misal0.254_84    sduc7183                 0 Q compute         
344291.mgmt1      misal0.254_79    sduc7183                 0 Q compute         
344292.mgmt1      misal0.254_77    sduc7183                 0 Q compute         
344293.mgmt1      misal0.254_88    sduc7183                 0 Q compute         
344294.mgmt1      misal0.254_40    sduc7183                 0 Q compute         
344295.mgmt1      misal0.254_16    sduc7183                 0 Q compute         
344296.mgmt1      misal0.254_0     sduc7183                 0 Q compute         
344297.mgmt1      misal0.255_6     sduc7183                 0 Q compute         
344298.mgmt1      misal0.255_53    sduc7183                 0 Q compute         
344299.mgmt1      misal0.255_18    sduc7183                 0 Q compute         
344300.mgmt1      misal0.255_11    sduc7183                 0 Q compute         
344301.mgmt1      misal0.255_35    sduc7183                 0 Q compute         
344302.mgmt1      misal0.255_15    sduc7183                 0 Q compute         
344303.mgmt1      misal0.255_37    sduc7183                 0 Q compute         
344304.mgmt1      misal0.255_62    sduc7183                 0 Q compute         
344305.mgmt1      misal0.255_70    sduc7183                 0 Q compute         
344306.mgmt1      misal0.255_60    sduc7183                 0 Q compute         
344307.mgmt1      misal0.255_30    sduc7183                 0 Q compute         
344308.mgmt1      misal0.256_90    sduc7183                 0 Q compute         
344309.mgmt1      misal0.256_76    sduc7183                 0 Q compute         
344310.mgmt1      misal0.256_55    sduc7183                 0 Q compute         
344311.mgmt1      misal0.256_23    sduc7183                 0 Q compute         
344312.mgmt1      misal0.256_38    sduc7183                 0 Q compute         
344313.mgmt1      misal0.256_12    sduc7183                 0 Q compute         
344314.mgmt1      misal0.256_43    sduc7183                 0 Q compute         
344315.mgmt1      misal0.256_19    sduc7183                 0 Q compute         
344316.mgmt1      misal0.256_94    sduc7183                 0 Q compute         
344317.mgmt1      misal0.256_25    sduc7183                 0 Q compute         
344318.mgmt1      misal0.256_36    sduc7183                 0 Q compute         
344319.mgmt1      misal0.257_78    sduc7183                 0 Q compute         
344320.mgmt1      misal0.257_17    sduc7183                 0 Q compute         
344321.mgmt1      misal0.257_3     sduc7183                 0 Q compute         
344322.mgmt1      misal0.257_52    sduc7183                 0 Q compute         
344323.mgmt1      misal0.257_8     sduc7183                 0 Q compute         
344324.mgmt1      misal0.257_20    sduc7183                 0 Q compute         
344325.mgmt1      misal0.257_61    sduc7183                 0 Q compute         
344326.mgmt1      misal0.257_74    sduc7183                 0 Q compute         
344327.mgmt1      misal0.257_21    sduc7183                 0 Q compute         
344328.mgmt1      misal0.257_81    sduc7183                 0 Q compute         
344329.mgmt1      misal0.257_57    sduc7183                 0 Q compute         
344330.mgmt1      misal0.258_34    sduc7183                 0 Q compute         
344331.mgmt1      misal0.258_98    sduc7183                 0 Q compute         
344332.mgmt1      misal0.258_95    sduc7183                 0 Q compute         
344333.mgmt1      misal0.258_72    sduc7183                 0 Q compute         
344334.mgmt1      misal0.258_14    sduc7183                 0 Q compute         
344335.mgmt1      misal0.258_58    sduc7183                 0 Q compute         
344336.mgmt1      misal0.258_51    sduc7183                 0 Q compute         
344337.mgmt1      misal0.258_46    sduc7183                 0 Q compute         
344338.mgmt1      misal0.258_28    sduc7183                 0 Q compute         
344339.mgmt1      misal0.258_89    sduc7183                 0 Q compute         
344340.mgmt1      misal0.258_63    sduc7183                 0 Q compute         
344341.mgmt1      misal0.259_32    sduc7183                 0 Q compute         
344342.mgmt1      misal0.259_65    sduc7183                 0 Q compute         
344343.mgmt1      misal0.259_54    sduc7183                 0 Q compute         
344344.mgmt1      misal0.259_49    sduc7183                 0 Q compute         
344345.mgmt1      misal0.259_93    sduc7183                 0 Q compute         
344346.mgmt1      misal0.259_73    sduc7183                 0 Q compute         
344347.mgmt1      misal0.259_66    sduc7183                 0 Q compute         
344348.mgmt1      misal0.259_42    sduc7183                 0 Q compute         
344349.mgmt1      misal0.259_4     sduc7183                 0 Q compute         
344350.mgmt1      misal0.259_41    sduc7183                 0 Q compute         
344351.mgmt1      misal0.259_71    sduc7183                 0 Q compute         
344352.mgmt1      jq08             jset0662                 0 Q compute         
344353.mgmt1      jq09             jset0662                 0 Q compute         
344363.mgmt1      8191             vhay1234          00:18:24 R compute         
344368.mgmt1      itasser_test     bkir7293          00:08:43 R compute         
344369.mgmt1      Comp_878         cwil2281                 0 Q compute         
344370.mgmt1      Comp_882         cwil2281                 0 Q compute         
344371.mgmt1      gene100a_387     sduc7183                 0 Q compute         
344372.mgmt1      gene101a_17      sduc7183                 0 Q compute         
344373.mgmt1      gene102a_166     sduc7183                 0 Q compute         
344374.mgmt1      gene103a_284     sduc7183                 0 Q compute         
344375.mgmt1      gene104a_133     sduc7183                 0 Q compute         
344376.mgmt1      gene105a_178     sduc7183                 0 Q compute         
344377.mgmt1      gene106a_198     sduc7183                 0 Q compute         
344378.mgmt1      gene107a_443     sduc7183                 0 Q compute         
344379.mgmt1      gene108a_333     sduc7183                 0 Q compute         
344380.mgmt1      gene109a_310     sduc7183                 0 Q compute         
344381.mgmt1      gene10a_97       sduc7183                 0 Q compute         
344382.mgmt1      gene110a_293     sduc7183                 0 Q compute         
344383.mgmt1      gene111a_82      sduc7183                 0 Q compute         
344384.mgmt1      gene112a_396     sduc7183                 0 Q compute         
344385.mgmt1      gene113a_354     sduc7183                 0 Q compute         
344386.mgmt1      gene114a_217     sduc7183                 0 Q compute         
344387.mgmt1      gene115a_24      sduc7183                 0 Q compute         
344388.mgmt1      gene116a_118     sduc7183                 0 Q compute         
344389.mgmt1      gene117a_101     sduc7183                 0 Q compute         
344390.mgmt1      gene118a_187     sduc7183                 0 Q compute         
344391.mgmt1      gene119a_338     sduc7183                 0 Q compute         
344392.mgmt1      gene11a_352      sduc7183                 0 Q compute         
344393.mgmt1      gene120a_306     sduc7183                 0 Q compute         
344394.mgmt1      gene121a_183     sduc7183                 0 Q compute         
344395.mgmt1      gene122a_277     sduc7183                 0 Q compute         
344396.mgmt1      gene123a_437     sduc7183                 0 Q compute         
344397.mgmt1      gene124a_389     sduc7183                 0 Q compute         
344398.mgmt1      gene125a_429     sduc7183                 0 Q compute         
344399.mgmt1      gene126a_215     sduc7183                 0 Q compute         
344400.mgmt1      gene127a_22      sduc7183                 0 Q compute         
344401.mgmt1      gene128a_318     sduc7183                 0 Q compute         
344402.mgmt1      gene129a_368     sduc7183                 0 Q compute         
344403.mgmt1      gene12a_393      sduc7183                 0 Q compute         
344404.mgmt1      gene130a_88      sduc7183                 0 Q compute         
344405.mgmt1      gene131a_305     sduc7183                 0 Q compute         
344406.mgmt1      gene132a_424     sduc7183                 0 Q compute         
344407.mgmt1      gene133a_144     sduc7183                 0 Q compute         
344408.mgmt1      gene134a_350     sduc7183                 0 Q compute         
344409.mgmt1      gene135a_111     sduc7183                 0 Q compute         
344410.mgmt1      gene136a_134     sduc7183                 0 Q compute         
344411.mgmt1      gene137a_158     sduc7183                 0 Q compute         
344412.mgmt1      gene138a_75      sduc7183                 0 Q compute         
344413.mgmt1      gene139a_65      sduc7183                 0 Q compute         
344414.mgmt1      gene13a_362      sduc7183                 0 Q compute         
344415.mgmt1      gene140a_376     sduc7183                 0 Q compute         
344416.mgmt1      gene141a_381     sduc7183                 0 Q compute         
344417.mgmt1      gene142a_126     sduc7183                 0 Q compute         
344418.mgmt1      gene143a_179     sduc7183                 0 Q compute         
344419.mgmt1      gene144a_61      sduc7183                 0 Q compute         
344420.mgmt1      gene145a_6       sduc7183                 0 Q compute         
344421.mgmt1      gene146a_430     sduc7183                 0 Q compute         
344422.mgmt1      gene147a_229     sduc7183                 0 Q compute         
344423.mgmt1      gene148a_366     sduc7183                 0 Q compute         
344424.mgmt1      gene149a_3       sduc7183                 0 Q compute         
344425.mgmt1      gene14a_256      sduc7183                 0 Q compute         
344426.mgmt1      gene150a_104     sduc7183                 0 Q compute         
344427.mgmt1      gene151a_238     sduc7183                 0 Q compute         
344428.mgmt1      gene152a_260     sduc7183                 0 Q compute         
344429.mgmt1      gene153a_21      sduc7183                 0 Q compute         
344430.mgmt1      gene154a_66      sduc7183                 0 Q compute         
344431.mgmt1      gene155a_286     sduc7183                 0 Q compute         
344432.mgmt1      gene156a_341     sduc7183                 0 Q compute         
344433.mgmt1      gene157a_418     sduc7183                 0 Q compute         
344434.mgmt1      gene158a_436     sduc7183                 0 Q compute         
344435.mgmt1      gene159a_103     sduc7183                 0 Q compute         
344436.mgmt1      gene15a_290      sduc7183                 0 Q compute         
344437.mgmt1      gene160a_154     sduc7183                 0 Q compute         
344438.mgmt1      gene161a_219     sduc7183                 0 Q compute         
344439.mgmt1      gene162a_147     sduc7183                 0 Q compute         
344440.mgmt1      gene163a_69      sduc7183                 0 Q compute         
344441.mgmt1      gene164a_80      sduc7183                 0 Q compute         
344442.mgmt1      gene165a_269     sduc7183                 0 Q compute         
344443.mgmt1      gene166a_248     sduc7183                 0 Q compute         
344444.mgmt1      gene167a_276     sduc7183                 0 Q compute         
344445.mgmt1      gene168a_251     sduc7183                 0 Q compute         
344446.mgmt1      gene169a_438     sduc7183                 0 Q compute         
344447.mgmt1      gene16a_185      sduc7183                 0 Q compute         
344448.mgmt1      gene170a_19      sduc7183                 0 Q compute         
344449.mgmt1      gene171a_163     sduc7183                 0 Q compute         
344450.mgmt1      gene172a_36      sduc7183                 0 Q compute         
344451.mgmt1      gene173a_395     sduc7183                 0 Q compute         
344452.mgmt1      gene174a_173     sduc7183                 0 Q compute         
344453.mgmt1      gene175a_321     sduc7183                 0 Q compute         
344454.mgmt1      gene176a_7       sduc7183                 0 Q compute         
344455.mgmt1      gene177a_203     sduc7183                 0 Q compute         
344456.mgmt1      gene178a_390     sduc7183                 0 Q compute         
344457.mgmt1      gene179a_343     sduc7183                 0 Q compute         
344458.mgmt1      gene17a_359      sduc7183                 0 Q compute         
344459.mgmt1      gene180a_157     sduc7183                 0 Q compute         
344460.mgmt1      gene181a_108     sduc7183                 0 Q compute         
344461.mgmt1      gene182a_167     sduc7183                 0 Q compute         
344462.mgmt1      gene183a_125     sduc7183                 0 Q compute         
344463.mgmt1      gene184a_412     sduc7183                 0 Q compute         
344464.mgmt1      gene185a_388     sduc7183                 0 Q compute         
344465.mgmt1      gene186a_255     sduc7183                 0 Q compute         
344466.mgmt1      gene187a_300     sduc7183                 0 Q compute         
344467.mgmt1      gene188a_182     sduc7183                 0 Q compute         
344468.mgmt1      gene189a_435     sduc7183                 0 Q compute         
344469.mgmt1      gene18a_301      sduc7183                 0 Q compute         
344470.mgmt1      gene190a_441     sduc7183                 0 Q compute         
344471.mgmt1      gene191a_392     sduc7183                 0 Q compute         
344472.mgmt1      gene192a_367     sduc7183                 0 Q compute         
344473.mgmt1      gene193a_41      sduc7183                 0 Q compute         
344474.mgmt1      gene194a_35      sduc7183                 0 Q compute         
344475.mgmt1      gene195a_398     sduc7183                 0 Q compute         
344476.mgmt1      gene196a_271     sduc7183                 0 Q compute         
344477.mgmt1      gene197a_137     sduc7183                 0 Q compute         
344478.mgmt1      gene198a_67      sduc7183                 0 Q compute         
344479.mgmt1      gene199a_86      sduc7183                 0 Q compute         
344480.mgmt1      gene19a_250      sduc7183                 0 Q compute         
344481.mgmt1      gene1a_417       sduc7183                 0 Q compute         
344482.mgmt1      gene200a_76      sduc7183                 0 Q compute         
